"DATE","TITLE","ACTIVITY"
"31670","8","Oct 19, 2015","35022","Urekar, Nancy","0","0","0","0","0","2613.28","0","0"
"31672","1","Aug 10, 2015","","New Democratic Party","25","0","0","0","0","0","0","0"
"31672","4","Oct 30, 2015","","New Democratic Party","200","0","0","0","0","0","0","0"
"31672","3","Sep 29, 2015","","New Democratic Party","80","0","0","0","0","0","0","0"
"31672","2","Sep 17, 2015","","New Democratic Party","440","0","0","0","0","0","0","0"
"31673","03","Oct 05, 2015","N/A","Federal NDP","500","","","","","","",""
"31673","02","May 01, 2015","N/A","Former EDA - Ajax-Pickering","","","590.44","","","","",""
"31673","01","Apr 13, 2015","N/A","Former EDA - Pickering - Scarb.","","","2555.14","","","","",""
"31674","1","Aug 04, 2015","","Nouveau Parti démocratique","120","0","0","0","0","0","0","0"
"31674","3","Oct 15, 2015","","Nouveau Parti démocratique","300","0","0","0","0","0","0","0"
"31674","2","Aug 24, 2015","","Nouveau Parti démocratique","45","0","0","0","0","0","0","0"
"31675","1","Jan 08, 2015","","Conservative Party of Canada","618.83","0","0","0","0","0","0","0"
"31675","4","Jun 29, 2015","","Conservative Party of Canada","615","0","0","0","0","0","0","0"
"31675","5","Jul 31, 2015","","Conservative Party of Canada","474","0","0","0","0","0","0","0"
"31675","3","Apr 06, 2015","","Conservative Party of Canada","431.64","0","0","0","0","0","0","0"
"31675","6","Sep 23, 2015","11003","Egmont Conservative Association","0","0","5000","0","0","0","0","0"
"31675","7","Nov 30, 2015","12001","Rodgers, Adam D","0","0","0","0","25000","0","0","0"
"31675","8","Dec 31, 2015","12001","Rodgers, Adam D","0","0","0","0","2500","0","0","0"
"31675","2","Mar 12, 2015","12001","Rodgers, Adam D","0","0","0","0","296.25","0","0","0"
"31677","1","Jan 07, 2015","","Conservative Fund of Canada","281.5","","","","","","",""
"31677","2","Apr 06, 2015","","Conservative Fund of Canada","258.5","","","","","","",""
"31677","5","Jul 31, 2015","","Conservative Fund of Canada","620","","","","","","",""
"31677","4","Jul 03, 2015","","Conservative Fund of Canada","1060.91","","","","","","",""
"31677","3","Jun 29, 2015","","Conservative Fund of Canada","651.9","","","","","","",""
"31678","4","Jul 31, 2015","","Conservative Party of Canada","990.9","0","0","0","0","0","0","0"
"31678","1","Jan 07, 2015","","Conservative Party of Canada","529.5","0","0","0","0","0","0","0"
"31678","2","Apr 06, 2015","","Conservative Party of Canada","970.1","0","0","0","0","0","0","0"
"31678","3","Jun 29, 2015","","Conservative Party of Canada","1070.4","0","0","0","0","0","0","0"
"31678","5","Sep 01, 2015","35002","Robichaud, Andre","0","0","0","0","8572.86","0","0","0"
"31678","6","Dec 04, 2015","35002","Robichaud, Andre","0","0","0","0","31.07","0","0","0"
"31680","06","Sep 28, 2015","48007","Calgary Heritage Conservative","","","4000","","","","",""
"31680","02","Jan 07, 2015","","Conservative Party of Canada","120","","","","","","",""
"31680","03","Apr 06, 2015","","Conservative Party of Canada","1028.54","","","","","","",""
"31680","05","Jul 31, 2015","","Conservative Party of Canada","1064.94","","","","","","",""
"31680","01","Jan 05, 2015","","Conservative Party of Canada","560.27","","","","","","",""
"31680","04","Jun 30, 2015","","Conservative Party of Canada","966.85","","","","","","",""
"31680","07","Oct 19, 2015","48033","Sturgeon River-Parkland Conservative","","","2000","","","","",""
"31681","1","Jan 07, 2015","","Conservative Party of Canada","3522.5","0","0","0","0","0","0","0"
"31681","4","Jul 31, 2015","","Conservative Party of Canada","7387.52","0","0","0","0","0","0","0"
"31681","3","Jun 29, 2015","","Conservative Party of Canada","5306.58","0","0","0","0","0","0","0"
"31681","2","Apr 01, 2015","","Conservative Party of Canada","5144.65","0","0","0","0","0","0","0"
"31682","16","Jun 09, 2015","","Egmont NDP Riding Association","","558","","","","","",""
"31682","03","Aug 25, 2015","","NDP Canada","","300","","","","","",""
"31682","04","Aug 25, 2015","","NDP Canada","","80","","","","","",""
"31682","05","Sep 04, 2015","","NDP Canada","","60","","","","","",""
"31682","06","Sep 10, 2015","","NDP Canada","","100","","","","","",""
"31682","07","Sep 18, 2015","","NDP Canada","","96.8","","","","","",""
"31682","08","Sep 21, 2015","","NDP Canada","","255","","","","","",""
"31682","09","Sep 22, 2015","","NDP Canada","","96.8","","","","","",""
"31682","10","Sep 24, 2015","","NDP Canada","","48.25","","","","","",""
"31682","11","Sep 30, 2015","","NDP Canada","","290.7","","","","","",""
"31682","12","Oct 02, 2015","","NDP Canada","","96.8","","","","","",""
"31682","13","Oct 02, 2015","","NDP Canada","","10","","","","","",""
"31682","14","Oct 06, 2015","","NDP Canada","","75","","","","","",""
"31682","15","Oct 07, 2015","","NDP Canada","","244.2","","","","","",""
"31682","01","Aug 07, 2015","","NDP Canada","","335","","","","","",""
"31682","02","Aug 14, 2015","","NDP Canada","","10","","","","","",""
"31683","1","Jul 31, 2015","","Conservative Party of Canada","496.6","0","0","0","0","0","0","0"
"31684","1","Aug 25, 2015","","Parti Conservateur du Canada","790.9","","","","","","",""
"31685","4","Sep 21, 2015","24017","Brossard-Saint-Lambert Conservative Association","0","0","110","0","0","0","0","0"
"31685","3","Jul 31, 2015","","Parti conservateur du Canada","193","0","0","0","0","0","0","0"
"31685","1","Apr 06, 2015","","Parti conservateur du Canada","429.75","0","0","0","0","0","0","0"
"31685","2","Jun 29, 2015","","Parti conservateur du Canada","196.5","0","0","0","0","0","0","0"
"31686","1","Aug 04, 2015","","Nouveau Parti démocratique","735","0","0","0","0","0","0","0"
"31686","2","Aug 24, 2015","","Nouveau Parti démocratique","2135","0","0","0","0","0","0","0"
"31686","3","Aug 28, 2015","","Nouveau Parti démocratique","600","0","0","0","0","0","0","0"
"31686","8","Oct 09, 2015","","Nouveau Parti démocratique","42","0","0","0","0","0","0","0"
"31686","5","Sep 15, 2015","","Nouveau Parti démocratique","200","0","0","0","0","0","0","0"
"31686","6","Sep 24, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31686","7","Oct 01, 2015","","Nouveau Parti démocratique","400","0","0","0","0","0","0","0"
"31686","4","Sep 04, 2015","","Nouveau Parti démocratique","550","0","0","0","0","0","0","0"
"31687","6","Dec 17, 2015","13010","Kitchen, Robert","0","0","0","0","56.85","0","0","0"
"31687","2","Jul 31, 2015","","New Democratic Party","650","0","0","0","0","0","0","0"
"31687","4","Oct 09, 2015","","New Democratic Party","361","0","0","0","0","0","0","0"
"31687","5","Oct 16, 2015","","New Democratic Party","30","0","0","0","0","0","0","0"
"31687","1","May 10, 2015","","New Democratic Party","10","0","0","0","0","0","0","0"
"31687","3","Aug 19, 2015","","New Democratic Party","10","0","0","0","0","0","0","0"
"31688","4","Sep 13, 2015","59021","Abbotsford Conservative EDA","","","5000","","","","",""
"31688","1","Jan 08, 2015","","Conservative Party of Canada","656.2","","","","","","",""
"31688","3","Aug 17, 2015","","Conservative Party of Canada","905.3","","","","","","",""
"31688","2","Jul 07, 2015","59021","North Shore Conservative EDA","","","5000","","","","",""
"31689","3","Jun 29, 2015","","Conservative Party of Canada","1989.97","0","0","0","0","0","0","0"
"31689","4","Jul 31, 2015","","Conservative Party of Canada","14958.54","0","0","0","0","0","0","0"
"31689","2","Apr 06, 2015","","Conservative Party of Canada","575","0","0","0","0","0","0","0"
"31689","1","Jan 08, 2015","","Conservative Party of Canada","519.5","0","0","0","0","0","0","0"
"31689","8","Oct 13, 2015","59008","Coquitlam - Port Coquitlam Conservative Associatio","0","0","5000","0","0","0","0","0"
"31689","7","Oct 13, 2015","59008","Coquitlam - Port Coquitlam Conservative Associatio","0","0","15000","0","0","0","0","0"
"31689","6","Oct 06, 2015","59032","Lamb, FInancial Agent for Sucha Thind, Gerry","0","0","0","0","686.62","0","0","0"
"31689","5","Oct 06, 2015","59032","Lamb, FInancial Agent for Sucha Thind, Gerry","0","0","0","0","210.9","0","0","0"
"31689","11","Dec 31, 2015","59032","Lamb, FInancial Agent for Sucha Thind, Gerry","0","0","0","0","580","0","0","0"
"31689","10","Oct 26, 2015","59032","Lamb, FInancial Agent for Sucha Thind, Gerry","0","0","0","0","2500","0","0","0"
"31689","9","Oct 17, 2015","59032","Lamb, FInancial Agent for Sucha Thind, Gerry","0","0","0","0","2320","0","0","0"
"31690","1","Jan 08, 2015","","Conservative Party of Canada","1243","0","0","0","0","0","0","0"
"31690","2","Apr 06, 2015","","Conservative Party of Canada","1038.2","0","0","0","0","0","0","0"
"31690","3","Jun 29, 2015","","Conservative Party of Canada","1645.54","0","0","0","0","0","0","0"
"31690","4","Jul 31, 2015","","Conservative Party of Canada","2049","0","0","0","0","0","0","0"
"31690","7","Dec 30, 2015","59028","Freeman, MaryAnn M","0","0","0","0","0","0","0","1080.21"
"31690","6","Dec 15, 2015","59028","Nesbitt, Tyler","0","0","0","0","20000","0","0","0"
"31690","5","Aug 24, 2015","59024","Prince George-Peace River-Northern Rockies Conserv","0","0","10000","0","0","0","0","0"
"31691","6","Aug 26, 2015","35010","Brampton North Conservative A","","","14000","","","","",""
"31691","2","Feb 26, 2015","","Conservative Party of Canada","675.77","","","","","","",""
"31691","3","Apr 06, 2015","","Conservative Party of Canada","1732","","","","","","",""
"31691","5","Jul 31, 2015","","Conservative Party of Canada","1661.94","","","","","","",""
"31691","1","Jan 08, 2015","","Conservative Party of Canada","961","","","","","","",""
"31691","4","Jun 29, 2015","","Conservative Party of Canada","1586.48","","","","","","",""
"31691","7","Nov 23, 2015","35028","Etobicoke Lakeshore Conservative","","","5000","","","","",""
"31693","12","Oct 20, 2015","11003","Dickieson, Herb","","","","","","265.56","",""
"31693","11","Oct 20, 2015","11003","Dickieson, Herb","0","0","0","0","0","760.07","0","0"
"31693","13","Oct 20, 2015","11003","Dickieson, Herb","","","","","","155.93","",""
"31693","04","Sep 08, 2015","","New Democratic Party","153.51","0","0","0","0","0","0","0"
"31693","05","Sep 10, 2015","","New Democratic Party","250","0","0","0","0","0","0","0"
"31693","06","Sep 12, 2015","","New Democratic Party","100","0","0","0","0","0","0","0"
"31693","08","Sep 29, 2015","","New Democratic Party","2753.51","0","0","0","0","0","0","0"
"31693","09","Oct 08, 2015","","New Democratic Party","400","0","0","0","0","0","0","0"
"31693","10","Oct 15, 2015","","New Democratic Party","700","0","0","0","0","0","0","0"
"31693","03","Aug 12, 2015","","New Democratic Party","153.51","0","0","0","0","0","0","0"
"31693","02","Jul 30, 2015","","New Democratic Party","3674.56","0","0","0","0","0","0","0"
"31693","01","Feb 19, 2015","","New Democratic Party","8086.06","0","0","0","0","0","0","0"
"31693","07","Sep 17, 2015","","New Democratic Party","350","0","0","0","0","0","0","0"
"31694","1","Jul 30, 2015","","New Democratic Party","464.95","0","0","0","0","0","0","0"
"31694","2","Aug 11, 2015","","New Democratic Party","155","0","0","0","0","0","0","0"
"31694","3","Aug 19, 2015","","New Democratic Party","610","0","0","0","0","0","0","0"
"31694","7","Sep 10, 2015","","New Democratic Party","595","0","0","0","0","0","0","0"
"31694","5","Aug 26, 2015","","New Democratic Party","220","0","0","0","0","0","0","0"
"31694","6","Sep 03, 2015","","New Democratic Party","210","0","0","0","0","0","0","0"
"31694","4","Aug 20, 2015","","New Democratic Party","1000","0","0","0","0","0","0","0"
"31697","1","Aug 15, 2015","","Liberal Party Canada in BC","50","0","0","0","0","0","0","0"
"31699","1","Aug 18, 2015","","New Democratic Party","334.77","0","0","0","0","0","0","0"
"31700","1","Aug 25, 2015","","New Democratic Party","2378.07","","","","","","",""
"31700","2","Aug 31, 2015","","New Democratic Party","2555","","","","","","",""
"31700","3","Sep 30, 2015","","New Democratic Party","425","","","","","","",""
"31700","4","Oct 06, 2015","35022","Yazbek, Rehya","","","","","1000","","",""
"31700","5","Nov 12, 2015","35022","Yazbek, Rehya","","","","","461.99","","",""
"31701","1","Mar 09, 2015","","New Democratic Party","3200.8","","","","","","",""
"31701","5","Aug 26, 2015","","New Democratic Party","735","","","","","","",""
"31701","4","Aug 11, 2015","","New Democratic Party","806","","","","","","",""
"31701","8","Oct 14, 2015","","New Democratic Party","200","","","","","","",""
"31701","9","Oct 16, 2015","","New Democratic Party","50","","","","","","",""
"31701","10","Oct 27, 2015","","New Democratic Party","200","","","","","","",""
"31701","6","Sep 08, 2015","","New Democratic Party","300","","","","","","",""
"31701","3","Jul 27, 2015","35093","Scarborough/Agincourt Federal","","","270","","","","",""
"31701","2","Apr 01, 2015","35093","Scarborough/Agincourt Federal","","","100","","","","",""
"31701","7","Sep 10, 2015","35093","Scarborough/Agincourt Federal","","","55","","","","",""
"31702","1","Jul 31, 2015","","New Democratic Party","17602.94","0","0","0","0","0","0","0"
"31702","2","Aug 14, 2015","","New Democratic Party","1540","0","0","0","0","0","0","0"
"31702","3","Aug 26, 2015","","New Democratic Party","2345","0","0","0","0","0","0","0"
"31702","8","Oct 28, 2015","","New Democratic Party","400","0","0","0","0","0","0","0"
"31702","5","Sep 14, 2015","","New Democratic Party","3944","0","0","0","0","0","0","0"
"31702","6","Sep 19, 2015","","New Democratic Party","550","0","0","0","0","0","0","0"
"31702","7","Oct 05, 2015","","New Democratic Party","1020","0","0","0","0","0","0","0"
"31702","4","Sep 08, 2015","","New Democratic Party","1020","0","0","0","0","0","0","0"
"31703","1","Aug 24, 2015","","New Democratic Party","40","0","0","0","0","0","0","0"
"31703","2","Aug 24, 2015","","New Democratic Party","20","0","0","0","0","0","0","0"
"31703","5","Oct 02, 2015","","New Democratic Party","1195","0","0","0","0","0","0","0"
"31703","4","Sep 10, 2015","","New Democratic Party","50","0","0","0","0","0","0","0"
"31703","3","Sep 10, 2015","","New Democratic Party","20","0","0","0","0","0","0","0"
"31705","1","Aug 31, 2015","","New Democratic Party","0","1715","0","0","0","0","0","0"
"31705","3","Aug 31, 2015","","New Democratic Party","0","575","0","0","0","0","0","0"
"31705","2","Aug 31, 2015","","New Democratic Party","0","310","0","0","0","0","0","0"
"31706","1","Jul 23, 2015","","New Democratic Party","22013.54","0","0","0","0","0","0","0"
"31706","2","Aug 05, 2015","","New Democratic Party","2321.34","0","0","0","0","0","0","0"
"31706","3","Aug 11, 2015","","New Democratic Party","2631","0","0","0","0","0","0","0"
"31706","4","Aug 11, 2015","","New Democratic Party","2510","0","0","0","0","0","0","0"
"31706","9","Oct 17, 2015","","New Democratic Party","499","0","0","0","0","0","0","0"
"31706","6","Sep 11, 2015","","New Democratic Party","3018","0","0","0","0","0","0","0"
"31706","7","Sep 26, 2015","","New Democratic Party","1774","0","0","0","0","0","0","0"
"31706","8","Oct 02, 2015","","New Democratic Party","751.34","0","0","0","0","0","0","0"
"31706","5","Sep 04, 2015","","New Democratic Party","2570.34","0","0","0","0","0","0","0"
"31707","22","Dec 03, 2015","59015","Green, Bill","0","0","0","0","48.1","0","0","0"
"31707","20","Nov 03, 2015","59015","Green, Bill","0","0","0","0","250","0","0","0"
"31707","3","Jun 04, 2015","","Green Party of Canada","271.91","0","0","0","0","0","0","0"
"31707","4","Jun 08, 2015","","Green Party of Canada","328.5","0","0","0","0","0","0","0"
"31707","5","Jun 08, 2015","","Green Party of Canada","339.3","0","0","0","0","0","0","0"
"31707","6","Jul 10, 2015","","Green Party of Canada","46.8","0","0","0","0","0","0","0"
"31707","7","Jul 31, 2015","","Green Party of Canada","312.3","0","0","0","0","0","0","0"
"31707","8","Aug 07, 2015","","Green Party of Canada","865.8","0","0","0","0","0","0","0"
"31707","9","Aug 13, 2015","","Green Party of Canada","172","0","0","0","0","0","0","0"
"31707","10","Aug 19, 2015","","Green Party of Canada","1650","0","0","0","0","0","0","0"
"31707","11","Aug 26, 2015","","Green Party of Canada","500","0","0","0","0","0","0","0"
"31707","12","Sep 03, 2015","","Green Party of Canada","250","0","0","0","0","0","0","0"
"31707","13","Sep 10, 2015","","Green Party of Canada","260","0","0","0","0","0","0","0"
"31707","14","Sep 17, 2015","","Green Party of Canada","200","0","0","0","0","0","0","0"
"31707","15","Sep 23, 2015","","Green Party of Canada","25","0","0","0","0","0","0","0"
"31707","16","Sep 29, 2015","","Green Party of Canada","400","0","0","0","0","0","0","0"
"31707","17","Oct 06, 2015","","Green Party of Canada","310","0","0","0","0","0","0","0"
"31707","18","Oct 14, 2015","","Green Party of Canada","200","0","0","0","0","0","0","0"
"31707","19","Oct 20, 2015","","Green Party of Canada","15","0","0","0","0","0","0","0"
"31707","21","Nov 12, 2015","","Green Party of Canada","28","0","0","0","0","0","0","0"
"31707","23","Dec 08, 2015","","Green Party of Canada","60","0","0","0","0","0","0","0"
"31707","1","Feb 18, 2015","","Green Party of Canada","220.38","0","0","0","0","0","0","0"
"31707","2","Feb 23, 2015","","Green Party of Canada","925.6","0","0","0","0","0","0","0"
"31708","1","Mar 19, 2015","","New Democratic Party","1647","0","0","0","0","0","0","0"
"31708","2","Aug 05, 2015","","New Democratic Party","2375","0","0","0","0","0","0","0"
"31708","3","Aug 18, 2015","","New Democratic Party","70","0","0","0","0","0","0","0"
"31708","4","Aug 18, 2015","","New Democratic Party","815","0","0","0","0","0","0","0"
"31708","9","Oct 26, 2015","","New Democratic Party","90","0","0","0","0","0","0","0"
"31708","6","Sep 10, 2015","","New Democratic Party","85","0","0","0","0","0","0","0"
"31708","7","Sep 14, 2015","","New Democratic Party","420","0","0","0","0","0","0","0"
"31708","8","Sep 30, 2015","","New Democratic Party","345","0","0","0","0","0","0","0"
"31708","5","Aug 26, 2015","","New Democratic Party","90","0","0","0","0","0","0","0"
"31709","1","Jul 28, 2015","","New Democratic Party","730","","","","","","",""
"31709","2","Aug 05, 2015","","New Democratic Party","30","","","","","","",""
"31709","3","Aug 27, 2015","","New Democratic Party","3000","","","","","","",""
"31709","4","Sep 03, 2015","","New Democratic Party","3000","","","","","","",""
"31709","9","Nov 17, 2015","","New Democratic Party","110","","","","","","",""
"31709","6","Sep 11, 2015","","New Democratic Party","10193.3","","","","","","",""
"31709","7","Sep 17, 2015","","New Democratic Party","450","","","","","","",""
"31709","8","Sep 21, 2015","","New Democratic Party","10","","","","","","",""
"31709","5","Sep 03, 2015","","New Democratic Party","500","","","","","","",""
"31710","1","Mar 24, 2015","","Nouveau Parti démocratique","1545","0","0","0","0","0","0","0"
"31710","2","Aug 04, 2015","","Nouveau Parti démocratique","1120","0","0","0","0","0","0","0"
"31710","3","Aug 24, 2015","","Nouveau Parti démocratique","490","0","0","0","0","0","0","0"
"31710","4","Aug 28, 2015","","Nouveau Parti démocratique","400","0","0","0","0","0","0","0"
"31710","9","Oct 09, 2015","","Nouveau Parti démocratique","220","0","0","0","0","0","0","0"
"31710","6","Sep 15, 2015","","Nouveau Parti démocratique","300","0","0","0","0","0","0","0"
"31710","7","Sep 24, 2015","","Nouveau Parti démocratique","10","0","0","0","0","0","0","0"
"31710","8","Oct 01, 2015","","Nouveau Parti démocratique","40","0","0","0","0","0","0","0"
"31710","5","Sep 04, 2015","","Nouveau Parti démocratique","175","0","0","0","0","0","0","0"
"31711","12","Dec 09, 2015","24031","Asso. NPD Joliette","0","0","88.4","0","0","0","0","0"
"31711","11","Dec 09, 2015","24060","Asso. NPD Repentigny","0","0","176.8","0","0","0","0","0"
"31711","4","Aug 24, 2015","","Nouveau Parti démocratique","3090","0","0","0","0","0","0","0"
"31711","5","Aug 28, 2015","","Nouveau Parti démocratique","507","0","0","0","0","0","0","0"
"31711","6","Sep 04, 2015","","Nouveau Parti démocratique","900","0","0","0","0","0","0","0"
"31711","7","Sep 15, 2015","","Nouveau Parti démocratique","325","0","0","0","0","0","0","0"
"31711","8","Sep 24, 2015","","Nouveau Parti démocratique","1100","0","0","0","0","0","0","0"
"31711","9","Oct 09, 2015","","Nouveau Parti démocratique","250","0","0","0","0","0","0","0"
"31711","10","Oct 20, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31711","3","Aug 24, 2015","","Nouveau Parti démocratique","520","0","0","0","0","0","0","0"
"31711","1","Mar 24, 2015","","Nouveau Parti démocratique","2755","0","0","0","0","0","0","0"
"31711","2","Aug 04, 2015","","Nouveau Parti démocratique","3040","0","0","0","0","0","0","0"
"31713","1","Jan 08, 2015","","Conservative Party of Canada","540.8","0","0","0","0","0","0","0"
"31713","2","Apr 06, 2015","","Conservative Party of Canada","165.4","0","0","0","0","0","0","0"
"31713","5","Jul 31, 2015","","Conservative Party of Canada","1261","0","0","0","0","0","0","0"
"31713","4","Jun 29, 2015","","Conservative Party of Canada","850","0","0","0","0","0","0","0"
"31713","3","Apr 08, 2015","","Fort McMurray - Cold Lake, Conservative Association","0","0","0","0","600","0","0","0"
"31713","6","Oct 08, 2015","60001","Yukon Conservative Association","0","0","10000","0","0","0","0","0"
"31715","1","Feb 18, 2015","","GREEN PARTY OF CANADA","320.03","","","","","","",""
"31715","4","Aug 13, 2015","","GREEN PARTY OF CANADA","100","","","","","","",""
"31715","3","Jun 04, 2015","","GREEN PARTY OF CANADA","286.24","","","","","","",""
"31715","2","Feb 23, 2015","","GREEN PARTY OF CANADA","16","","","","","","",""
"31721","1","Feb 02, 2015","35097","Christian Heritage Party Welland Riding","0","0","62.65","0","0","0","0","0"
"31721","3","May 06, 2015","35097","Christian Heritage Party Welland Riding","0","0","100","0","0","0","0","0"
"31721","5","May 26, 2015","35097","Christian Heritage Party Welland Riding","0","0","65.54","0","0","0","0","0"
"31721","4","May 26, 2015","35089","Christian Heritage Party-St Catharines","0","0","179.1","0","0","0","0","0"
"31721","2","Feb 09, 2015","35089","Christian Heritage PartySt. Catharines E.D.A.","0","0","64.36","0","0","0","0","0"
"31721","6","May 26, 2015","35028","Haldimand-Norfolk Christian Heritage Party","0","0","379.62","0","0","0","0","0"
"31724","13","Oct 16, 2015","24062","Asso. NPD Rivière des Mille Iles","0","0","111.08","0","0","0","0","0"
"31724","12","Oct 16, 2015","24071","Asso. NPD Salaberry--Suroît","0","0","222.16","0","0","0","0","0"
"31724","3","Aug 24, 2015","","Nouveau Parti démocratique","1000","0","0","0","0","0","0","0"
"31724","4","Aug 24, 2015","","Nouveau Parti démocratique","1905","0","0","0","0","0","0","0"
"31724","5","Aug 28, 2015","","Nouveau Parti démocratique","2925","0","0","0","0","0","0","0"
"31724","6","Sep 04, 2015","","Nouveau Parti démocratique","1220","0","0","0","0","0","0","0"
"31724","14","Oct 20, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31724","8","Sep 24, 2015","","Nouveau Parti démocratique","480","0","0","0","0","0","0","0"
"31724","9","Oct 01, 2015","","Nouveau Parti démocratique","815","0","0","0","0","0","0","0"
"31724","10","Oct 09, 2015","","Nouveau Parti démocratique","1115","0","0","0","0","0","0","0"
"31724","11","Oct 15, 2015","","Nouveau Parti démocratique","300","0","0","0","0","0","0","0"
"31724","2","Jul 30, 2015","","Nouveau Parti démocratique","8039.4","0","0","0","0","0","0","0"
"31724","1","Mar 24, 2015","","Nouveau Parti démocratique","3940","0","0","0","0","0","0","0"
"31724","7","Sep 15, 2015","","Nouveau Parti démocratique","910","0","0","0","0","0","0","0"
"31728","1","Mar 24, 2015","","Nouveau Parti démocratique","2460","0","0","0","0","0","0","0"
"31728","2","Jul 30, 2015","","Nouveau Parti démocratique","5324","0","0","0","0","0","0","0"
"31728","3","Aug 24, 2015","","Nouveau Parti démocratique","2460","0","0","0","0","0","0","0"
"31728","4","Aug 28, 2015","","Nouveau Parti démocratique","1325","0","0","0","0","0","0","0"
"31728","10","Oct 20, 2015","","Nouveau Parti démocratique","345","0","0","0","0","0","0","0"
"31728","6","Sep 24, 2015","","Nouveau Parti démocratique","380","0","0","0","0","0","0","0"
"31728","7","Oct 01, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31728","8","Oct 09, 2015","","Nouveau Parti démocratique","515","0","0","0","0","0","0","0"
"31728","9","Oct 15, 2015","","Nouveau Parti démocratique","400","0","0","0","0","0","0","0"
"31728","5","Sep 04, 2015","","Nouveau Parti démocratique","3765","0","0","0","0","0","0","0"
"31729","1","Jul 30, 2015","","Nouveau Parti démocratique","10619","0","0","0","0","0","0","0"
"31729","2","Aug 24, 2015","","Nouveau Parti démocratique","2785","0","0","0","0","0","0","0"
"31729","3","Aug 24, 2015","","Nouveau Parti démocratique","775","0","0","0","0","0","0","0"
"31729","4","Aug 28, 2015","","Nouveau Parti démocratique","860","0","0","0","0","0","0","0"
"31729","9","Oct 20, 2015","","Nouveau Parti démocratique","390","0","0","0","0","0","0","0"
"31729","6","Sep 15, 2015","","Nouveau Parti démocratique","745","0","0","0","0","0","0","0"
"31729","7","Sep 24, 2015","","Nouveau Parti démocratique","845","0","0","0","0","0","0","0"
"31729","8","Oct 01, 2015","","Nouveau Parti démocratique","1180","0","0","0","0","0","0","0"
"31729","5","Sep 04, 2015","","Nouveau Parti démocratique","327.5","0","0","0","0","0","0","0"
"31730","2","Jun 04, 2015","","Green Party of Canada","129.55","0","0","0","0","0","0","0"
"31730","1","Feb 18, 2015","","Green Party of Canada","136.89","0","0","0","0","0","0","0"
"31731","4","May 06, 2015","24040","Asso. NPD Laval-les-Iles","0","0","350","0","0","0","0","0"
"31731","2","Jan 01, 2015","24054","Asso. NPD Outremont","0","0","700","0","0","0","0","0"
"31731","11","Nov 05, 2015","24054","Asso. NPD Outremont","0","0","252.82","0","0","0","0","0"
"31731","1","Jan 01, 2015","24078","Asso. NPD Vimy","0","0","100","0","0","0","0","0"
"31731","9","Oct 19, 2015","24065","Lemieux, Marie-Josée","0","0","0","0","900","0","0","0"
"31731","10","Oct 20, 2015","","Nouveau Parti démocratique","200","0","0","0","0","0","0","0"
"31731","8","Sep 24, 2015","","Nouveau Parti démocratique","20","0","0","0","0","0","0","0"
"31731","7","Sep 15, 2015","","Nouveau Parti démocratique","35","0","0","0","0","0","0","0"
"31731","5","Jul 30, 2015","","Nouveau Parti démocratique","6835","0","0","0","0","0","0","0"
"31731","3","Mar 24, 2015","","Nouveau Parti démocratique","320","0","0","0","0","0","0","0"
"31731","6","Sep 04, 2015","","Nouveau Parti démocratique","195","0","0","0","0","0","0","0"
"31732","1","Mar 24, 2015","","Nouveau Parti démocratique","560","0","0","0","0","0","0","0"
"31732","2","Aug 04, 2015","","Nouveau Parti démocratique","2465","0","0","0","0","0","0","0"
"31732","3","Aug 24, 2015","","Nouveau Parti démocratique","1020","0","0","0","0","0","0","0"
"31732","8","Oct 09, 2015","","Nouveau Parti démocratique","135","0","0","0","0","0","0","0"
"31732","5","Sep 04, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31732","6","Sep 15, 2015","","Nouveau Parti démocratique","325","0","0","0","0","0","0","0"
"31732","7","Sep 24, 2015","","Nouveau Parti démocratique","110","0","0","0","0","0","0","0"
"31732","4","Aug 28, 2015","","Nouveau Parti démocratique","243","0","0","0","0","0","0","0"
"31733","1","Dec 29, 2015","24-072","Jocelyn Beaudoin","","","","","4967.99","","",""
"31734","3","Dec 01, 2015","GL3392","Candidate","27.41","","","","","","",""
"31734","1","Feb 18, 2015","","Green Party of MSP","238.41","","","","","","",""
"31734","2","Jun 04, 2015","","Green Party of MSP","229.26","","","","","","",""
"31735","3","Sep 04, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31735","4","Sep 15, 2015","","Nouveau Parti démocratique","180","0","0","0","0","0","0","0"
"31735","5","Sep 24, 2015","","Nouveau Parti démocratique","1875","0","0","0","0","0","0","0"
"31735","6","Oct 01, 2015","","Nouveau Parti démocratique","800","0","0","0","0","0","0","0"
"31735","2","Aug 28, 2015","","Nouveau Parti démocratique","50","0","0","0","0","0","0","0"
"31735","8","Oct 15, 2015","","Nouveau Parti démocratique","390","0","0","0","0","0","0","0"
"31735","9","Oct 20, 2015","","Nouveau Parti démocratique","200","0","0","0","0","0","0","0"
"31735","1","Aug 24, 2015","","Nouveau Parti démocratique","1040","0","0","0","0","0","0","0"
